name,time,flow_in,flow_out,pressure_in,pressure_out
aorta,5.0007000700063031e-03,-3.0350320329411695e+00,2.0296751185590427e+00,1.5218819510516373e+05,1.5231342639094495e+05
aorta,5.1094109410936284e-03,-3.0414065946598199e+00,2.0273831434554119e+00,1.5218263911015628e+05,1.5230882978628227e+05
aorta,5.2181218121809536e-03,-3.0477784064858113e+00,2.0250731178575627e+00,1.5217707866124736e+05,1.5230422776985902e+05
aorta,5.3268326832682789e-03,-3.0541515932581311e+00,2.0227450604027157e+00,1.5217151376979178e+05,1.5229962032243266e+05
aorta,5.4355435543556041e-03,-3.0605240925572872e+00,2.0203989904709418e+00,1.5216594445970072e+05,1.5229500742483436e+05
aorta,5.5442544254429293e-03,-3.0668969355930251e+00,2.0180349281833654e+00,1.5216037074856987e+05,1.5229038905797037e+05
aorta,5.6529652965302546e-03,-3.0732696067604719e+00,2.0156528944002914e+00,1.5215479265712202e+05,1.5228576520282356e+05
aorta,5.7616761676158035e-03,-3.0796423638620647e+00,2.0132529107192982e+00,1.5214921020448071e+05,1.5228113584045484e+05
aorta,5.8703870387031287e-03,-3.0860150779964282e+00,2.0108349994732784e+00,1.5214362341053408e+05,1.5227650095200469e+05
aorta,5.9790979097904540e-03,-3.0923878136145628e+00,2.0083991837284456e+00,1.5213803229475082e+05,1.5227186051869451e+05
aorta,6.0878087808777792e-03,-3.0987605384908110e+00,2.0059454872822897e+00,1.5213243687677145e+05,1.5226721452182817e+05
aorta,6.1965196519651045e-03,-3.1051332687380029e+00,2.0034739346614976e+00,1.5212683717611121e+05,1.5226256294279336e+05
aorta,6.3052305230524297e-03,-3.1115059962997229e+00,2.0009845511198243e+00,1.5212123321230762e+05,1.5225790576306314e+05
aorta,6.4139413941397549e-03,-3.1178787252041791e+00,1.9984773626359276e+00,1.5211562500484541e+05,1.5225324296419727e+05
aorta,6.5226522652270802e-03,-3.1242514534372670e+00,1.9959523959111538e+00,1.5211001257319283e+05,1.5224857452784371e+05
aorta,6.6313631363126291e-03,-3.1306241820060392e+00,1.9934096783672852e+00,1.5210439593678236e+05,1.5224390043573998e+05
aorta,6.7400740073999543e-03,-3.1369969104068129e+00,1.9908492381442462e+00,1.5209877511501921e+05,1.5223922066971456e+05
aorta,6.8487848784872796e-03,-3.1433696388917425e+00,1.9882711040977659e+00,1.5209315012727585e+05,1.5223453521168832e+05
aorta,6.9574957495746048e-03,-3.1497423673345932e+00,1.9856753057970002e+00,1.5208752099289355e+05,1.5222984404367596e+05
aorta,7.0662066206619301e-03,-3.1561150957984840e+00,1.9830618735221095e+00,1.5208188773118047e+05,1.5222514714778730e+05
aorta,7.1749174917492553e-03,-3.1624878242518544e+00,1.9804308382618012e+00,1.5207625036141142e+05,1.5222044450622873e+05
aorta,7.2836283628365805e-03,-3.1688605527104854e+00,1.9777822317108253e+00,1.5207060890282688e+05,1.5221573610130450e+05
aorta,7.3923392339239058e-03,-3.1752332811664861e+00,1.9751160862674328e+00,1.5206496337463227e+05,1.5221102191541812e+05
aorta,7.5010501050094547e-03,-3.1816060096238012e+00,1.9724324350307929e+00,1.5205931379599718e+05,1.5220630193107374e+05
aorta,7.6097609760967799e-03,-3.1879787380803037e+00,1.9697313117983677e+00,1.5205366018605462e+05,1.5220157613087742e+05
aorta,7.7184718471841052e-03,-3.1943514665373685e+00,1.9670127510632529e+00,1.5204800256390026e+05,1.5219684449753846e+05
aorta,7.8271827182714304e-03,-3.2007241949941525e+00,1.9642767880114724e+00,1.5204234094859159e+05,1.5219210701387076e+05
aorta,7.9358935893587557e-03,-3.2070969234510760e+00,1.9615234585192354e+00,1.5203667535914731e+05,1.5218736366279409e+05
aorta,8.0446044604460809e-03,-3.2134696519079307e+00,1.9587527991501570e+00,1.5203100581454643e+05,1.5218261442733536e+05
aorta,8.1533153315334062e-03,-3.2198423803648186e+00,1.9559648471524367e+00,1.5202533233372762e+05,1.5217785929062997e+05
aorta,8.2620262026207314e-03,-3.2262151088216906e+00,1.9531596404559988e+00,1.5201965493558842e+05,1.5217309823592307e+05
aorta,8.3707370737062803e-03,-3.2325878372785706e+00,1.9503372176695959e+00,1.5201397363898449e+05,1.5216833124657071e+05
aorta,8.4794479447936055e-03,-3.2389605657352911e+00,1.9474976180778723e+00,1.5200828846272890e+05,1.5216355830604126e+05
aorta,8.5881588158809308e-03,-3.2455450709369540e+00,1.9446408803800321e+00,1.5200259886730931e+05,1.5215877939791392e+05
aorta,8.6968696869682560e-03,-3.2526829284071779e+00,1.9417670386468897e+00,1.5199690374782498e+05,1.5215399450586858e+05
aorta,8.8055805580555813e-03,-3.2595441097431221e+00,1.9388761229768683e+00,1.5199120471889977e+05,1.5214920361367433e+05
aorta,8.9142914291429065e-03,-3.2665436291462058e+00,1.9359681631062862e+00,1.5198550096823394e+05,1.5214440670518545e+05
aorta,9.0230023002302318e-03,-3.2734739795157193e+00,1.9330431895414097e+00,1.5197979293675043e+05,1.5213960376434220e+05
aorta,9.1317131713175570e-03,-3.2804389144020187e+00,1.9301012334476046e+00,1.5197408043043030e+05,1.5213479477517196e+05
aorta,9.2404240424048822e-03,-3.2873865570299245e+00,1.9271423266450594e+00,1.5196836357448940e+05,1.5212997972179050e+05
aorta,9.3491349134904311e-03,-3.2943428457870274e+00,1.9241665016115486e+00,1.5196264233403123e+05,1.5212515858840311e+05
aorta,9.4578457845777564e-03,-3.3012948114793605e+00,1.9211737914780627e+00,1.5195691675429026e+05,1.5212033135930583e+05
aorta,9.5665566556650816e-03,-3.3082489387042502e+00,1.9181642300269568e+00,1.5195118684033540e+05,1.5211549801888666e+05
aorta,9.6752675267524069e-03,-3.3152019851628611e+00,1.9151378516893263e+00,1.5194545261728176e+05,1.5211065855162672e+05
aorta,9.7839783978397321e-03,-3.3221555720046112e+00,1.9120946915425376e+00,1.5193971410015592e+05,1.5210581294210147e+05
aorta,9.8926892689270574e-03,-3.3291088886547917e+00,1.9090347853076755e+00,1.5193397130897522e+05,1.5210096117498181e+05
aorta,1.0001400140014383e-02,-3.3360623404007570e+00,1.9059581693469667e+00,1.5192822426120070e+05,1.5209610323503538e+05
aorta,1.0110111011101708e-02,-3.3430157245988301e+00,1.9028648806611641e+00,1.5192247297551276e+05,1.5209123910712759e+05
aorta,1.0218821882187257e-02,-3.3499691425708491e+00,1.8997549568868981e+00,1.5191671746992075e+05,1.5208636877622284e+05
aorta,1.0327532753274582e-02,-3.3569225436557253e+00,1.8966284362939898e+00,1.5191095776270781e+05,1.5208149222738569e+05
aorta,1.0436243624361907e-02,-3.3638759531843432e+00,1.8934853577827322e+00,1.5190519387195713e+05,1.5207660944578197e+05
aorta,1.0544954495449232e-02,-3.3708293584910893e+00,1.8903257608811321e+00,1.5189942581578792e+05,1.5207172041667995e+05
aorta,1.0653665366536558e-02,-3.3777827659087722e+00,1.8871496857421233e+00,1.5189365361223629e+05,1.5206682512545137e+05
aorta,1.0762376237623883e-02,-3.3847361722709861e+00,1.8839571731407396e+00,1.5188787727931389e+05,1.5206192355757274e+05
aorta,1.0871087108711208e-02,-3.3916895791609352e+00,1.8807482644712572e+00,1.5188209683497748e+05,1.5205701569862623e+05
aorta,1.0979797979798533e-02,-3.3986429857870157e+00,1.8775230017443021e+00,1.5187631229714319e+05,1.5205210153430095e+05
aorta,1.1088508850884082e-02,-3.4055963925450317e+00,1.8742814275839224e+00,1.5187052368367836e+05,1.5204718105039396e+05
aorta,1.1197219721971408e-02,-3.4125497992369094e+00,1.8710235852246280e+00,1.5186473101240461e+05,1.5204225423281142e+05
aorta,1.1305930593058733e-02,-3.4195032059620258e+00,1.8677495185083981e+00,1.5185893430109529e+05,1.5203732106756954e+05
aorta,1.1414641464146058e-02,-3.4264566126705236e+00,1.8644592718816533e+00,1.5185313356747577e+05,1.5203238154079576e+05
aorta,1.1523352335233383e-02,-3.4334100193873298e+00,1.8611528903921974e+00,1.5184732882922233e+05,1.5202743563872974e+05
aorta,1.1632063206320709e-02,-3.4403634260999825e+00,1.8578304196861253e+00,1.5184152010396172e+05,1.5202248334772448e+05
aorta,1.1740774077408034e-02,-3.4473168328147117e+00,1.8544919060046967e+00,1.5183570740927037e+05,1.5201752465424725e+05
aorta,1.1849484948495359e-02,-3.4542702395284031e+00,1.8511373961811823e+00,1.5182989076267384e+05,1.5201255954488070e+05
aorta,1.1958195819580908e-02,-3.4612236462426127e+00,1.8477669376376740e+00,1.5182407018164609e+05,1.5200758800632381e+05
aorta,1.2066906690668233e-02,-3.4681770529563933e+00,1.8443805783818648e+00,1.5181824568360890e+05,1.5200261002539296e+05
aorta,1.2175617561755558e-02,-3.4751304596705590e+00,1.8409783670037994e+00,1.5181241728593121e+05,1.5199762558902285e+05
aorta,1.2284328432842884e-02,-3.4820838663845315e+00,1.8375603526725908e+00,1.5180658500592847e+05,1.5199263468426757e+05
aorta,1.2393039303930209e-02,-3.4890372730986012e+00,1.8341265851331070e+00,1.5180074886086208e+05,1.5198763729830142e+05
aorta,1.2501750175017534e-02,-3.4959906798126217e+00,1.8306771147026306e+00,1.5179490886793862e+05,1.5198263341842004e+05
aorta,1.2610461046104859e-02,-3.5029440865266674e+00,1.8272119922674839e+00,1.5178906504430939e+05,1.5197762303204130e+05
aorta,1.2719171917192185e-02,-3.5098974932407003e+00,1.8237312692796253e+00,1.5178321740706966e+05,1.5197260612670612e+05
aorta,1.2827882788277734e-02,-3.5168695623921482e+00,1.8202349976423211e+00,1.5177736592343965e+05,1.5196758269007932e+05
aorta,1.2936593659365059e-02,-3.5244085041057498e+00,1.8167232262718278e+00,1.5177150912684193e+05,1.5196255270994324e+05
aorta,1.3045304530452384e-02,-3.5316640095384537e+00,1.8131960008529067e+00,1.5176564870792435e+05,1.5195751617418882e+05
aorta,1.3154015401539709e-02,-3.5390612331116071e+00,1.8096533666976875e+00,1.5175978381598365e+05,1.5195247307081215e+05
aorta,1.3262726272627035e-02,-3.5463875976145349e+00,1.8060953697615785e+00,1.5175391490801988e+05,1.5194742338791487e+05
aorta,1.3371437143714360e-02,-3.5537493916525764e+00,1.8025220565462770e+00,1.5174804177934074e+05,1.5194236711370500e+05
aorta,1.3480148014801685e-02,-3.5610934709230615e+00,1.7989334740936072e+00,1.5174216455774900e+05,1.5193730423649793e+05
aorta,1.3588858885889010e-02,-3.5684464075773237e+00,1.7953296699875032e+00,1.5173628320429137e+05,1.5193223474471722e+05
aorta,1.3697569756976335e-02,-3.5757949155396980e+00,1.7917106923490618e+00,1.5173039776344359e+05,1.5192715862689540e+05
aorta,1.3806280628061884e-02,-3.5831456378480158e+00,1.7880765898339996e+00,1.5172450823784043e+05,1.5192207587167498e+05
aorta,1.3914991499149210e-02,-3.5904952529831822e+00,1.7844274116293890e+00,1.5171861465097746e+05,1.5191698646780921e+05
aorta,1.4023702370236535e-02,-3.5978454217051037e+00,1.7807632074505446e+00,1.5171271701582943e+05,1.5191189040416299e+05
aorta,1.4132413241323860e-02,-3.6051953136336481e+00,1.7770840275378386e+00,1.5170681535055442e+05,1.5190678766971358e+05
aorta,1.4241124112411185e-02,-3.6125453439588813e+00,1.7733899226535008e+00,1.5170090967063402e+05,1.5190167825355160e+05
aorta,1.4349834983498511e-02,-3.6198953050857692e+00,1.7696809440783909e+00,1.5169499999280568e+05,1.5189656214488167e+05
aorta,1.4458545854585836e-02,-3.6272453008118308e+00,1.7659571436087413e+00,1.5168908633309414e+05,1.5189143933302342e+05
aorta,1.4567256725673161e-02,-3.6345952792383054e+00,1.7622185735528768e+00,1.5168316870779559e+05,1.5188630980741215e+05
aorta,1.4675967596758710e-02,-3.6419452663145733e+00,1.7584652867279065e+00,1.5167724713298437e+05,1.5188117355759969e+05
aorta,1.4784678467846035e-02,-3.6492952490657644e+00,1.7546973364563900e+00,1.5167132162475906e+05,1.5187603057325512e+05
aorta,1.4893389338933360e-02,-3.6566452339796736e+00,1.7509147765629798e+00,1.5166539219911836e+05,1.5187088084416569e+05
aorta,1.5002100210020686e-02,-3.6639952178122241e+00,1.7471176613710366e+00,1.5165945887202257e+05,1.5186572436023739e+05
aorta,1.5110811081108011e-02,-3.6713452021854538e+00,1.7433060456992218e+00,1.5165352165936184e+05,1.5186056111149592e+05
aorta,1.5219521952195336e-02,-3.6786951862883446e+00,1.7394799848580618e+00,1.5164758057697129e+05,1.5185539108808729e+05
aorta,1.5328232823282661e-02,-3.6860451705264041e+00,1.7356395346464897e+00,1.5164163564062270e+05,1.5185021428027863e+05
aorta,1.5436943694369987e-02,-3.6933951546968791e+00,1.7317847513483631e+00,1.5163568686602780e+05,1.5184503067845892e+05
aorta,1.5545654565455536e-02,-3.7007451389011474e+00,1.7279156917289589e+00,1.5162973426883583e+05,1.5183984027313965e+05
aorta,1.5654365436542861e-02,-3.7080951230883379e+00,1.7240324130314419e+00,1.5162377786463403e+05,1.5183464305495558e+05
aorta,1.5763076307630186e-02,-3.7154451072842480e+00,1.7201349729733120e+00,1.5161781766894658e+05,1.5182943901466549e+05
aorta,1.5871787178717511e-02,-3.7227950914757986e+00,1.7162234297428256e+00,1.5161185369723430e+05,1.5182422814315275e+05
aorta,1.5980498049804837e-02,-3.7301450756695278e+00,1.7122978419953983e+00,1.5160588596489411e+05,1.5181901043142614e+05
aorta,1.6089208920892162e-02,-3.7374950598621690e+00,1.7083582688499797e+00,1.5159991448725850e+05,1.5181378587062037e+05
aorta,1.6197919791979487e-02,-3.7448450440553529e+00,1.7044047698854119e+00,1.5159393927959504e+05,1.5180855445199687e+05
aorta,1.6306630663066812e-02,-3.7521950282482663e+00,1.7004374051367601e+00,1.5158796035710583e+05,1.5180331616694437e+05
aorta,1.6415341534152361e-02,-3.7595450124413148e+00,1.6964562350916255e+00,1.5158197773492709e+05,1.5179807100697953e+05
aorta,1.6524052405239686e-02,-3.7668949966341154e+00,1.6924613206864338e+00,1.5157599142812862e+05,1.5179281896374762e+05
aorta,1.6632763276327012e-02,-3.7742449808272203e+00,1.6884527233027062e+00,1.5157000145171327e+05,1.5178756002902306e+05
aorta,1.6741474147414337e-02,-3.7815949650201728e+00,1.6844305047633061e+00,1.5156400782061653e+05,1.5178229419471012e+05
aorta,1.6850185018501662e-02,-3.7889449492132021e+00,1.6803947273286646e+00,1.5155801054970603e+05,1.5177702145284342e+05
aorta,1.6958895889588987e-02,-3.7962949334061924e+00,1.6763454536929903e+00,1.5155200965378102e+05,1.5177174179558855e+05
aorta,1.7067606760676313e-02,-3.8036449175992022e+00,1.6722827469804544e+00,1.5154600514757194e+05,1.5176645521524263e+05
aorta,1.7176317631763638e-02,-3.8112268711350419e+00,1.6682066693628621e+00,1.5153999641814083e+05,1.5176116170423216e+05
aorta,1.7285028502849187e-02,-3.8187438954778297e+00,1.6641172816185710e+00,1.5153398403943382e+05,1.5175586125510893e+05
aorta,1.7393739373936512e-02,-3.8262933844169584e+00,1.6600146442380708e+00,1.5152796781834692e+05,1.5175055386054813e+05
aorta,1.7502450245023837e-02,-3.8338266410581019e+00,1.6558988180824517e+00,1.5152194787300422e+05,1.5174523951334812e+05
aorta,1.7611161116111163e-02,-3.8413680138482373e+00,1.6517698644325216e+00,1.5151592416597356e+05,1.5173991820643094e+05
aorta,1.7719871987198488e-02,-3.8489053285638777e+00,1.6476278449755031e+00,1.5150989673750917e+05,1.5173458993284294e+05
aorta,1.7828582858285813e-02,-3.8564446723167651e+00,1.6434728218031256e+00,1.5150386558889871e+05,1.5172925468575515e+05
aorta,1.7937293729373138e-02,-3.8639830015510288e+00,1.6393048574076288e+00,1.5149783074082565e+05,1.5172391245846383e+05
aorta,1.8046004600460464e-02,-3.8715218380446048e+00,1.6351240146781199e+00,1.5149179220416496e+05,1.5171856324439097e+05
aorta,1.8154715471547789e-02,-3.8790604209085244e+00,1.6309303568968483e+00,1.5148574999459661e+05,1.5171320703708479e+05
aorta,1.8263426342633338e-02,-3.8865991305872720e+00,1.6267239477354716e+00,1.5147970412529210e+05,1.5170784383022011e+05
aorta,1.8372137213720663e-02,-3.8941377768584209e+00,1.6225048512513078e+00,1.5147365461057361e+05,1.5170247361759891e+05
aorta,1.8480848084807988e-02,-3.9016764548335550e+00,1.6182731318835664e+00,1.5146760146408214e+05,1.5169709639315074e+05
aorta,1.8589558955895313e-02,-3.9092151169566951e+00,1.6140288544495640e+00,1.5146154469969380e+05,1.5169171215093322e+05
aorta,1.8698269826982639e-02,-3.9167537870058329e+00,1.6097720841409260e+00,1.5145548433106055e+05,1.5168632088513233e+05
aorta,1.8806980698069964e-02,-3.9242924530919718e+00,1.6055028865197718e+00,1.5144942037183937e+05,1.5168092259006298e+05
aorta,1.8915691569157289e-02,-3.9318311211596093e+00,1.6012213275148801e+00,1.5144335283557698e+05,1.5167551726016932e+05
aorta,1.9024402440244614e-02,-3.9393697882364989e+00,1.5969274734178451e+00,1.5143728173576700e+05,1.5167010489002525e+05
aorta,1.9133113311330163e-02,-3.9469084558087619e+00,1.5926213908792131e+00,1.5143120708582073e+05,1.5166468547433463e+05
aorta,1.9241824182417488e-02,-3.9544471231331531e+00,1.5883031469046052e+00,1.5142512889908112e+05,1.5165925900793192e+05
aorta,1.9350535053504814e-02,-3.9619857905816649e+00,1.5839728088508265e+00,1.5141904718881525e+05,1.5165382548578232e+05
aorta,1.9459245924592139e-02,-3.9695244579681170e+00,1.5796304444219591e+00,1.5141296196821751e+05,1.5164838490298224e+05
aorta,1.9567956795679464e-02,-3.9770631253855981e+00,1.5752761216654432e+00,1.5140687325040746e+05,1.5164293725475966e+05
aorta,1.9676667666766789e-02,-3.9846017927875650e+00,1.5709099089681433e+00,1.5140078104843030e+05,1.5163748253647439e+05
aorta,1.9785378537854115e-02,-3.9921404601972896e+00,1.5665318750524022e+00,1.5139468537525609e+05,1.5163202074361852e+05
aorta,1.9894089408941440e-02,-3.9996791276031347e+00,1.5621420889720770e+00,1.5138858624377960e+05,1.5162655187181663e+05
aorta,2.0002800280026989e-02,-4.0072177950109191e+00,1.5577406201085686e+00,1.5138248366681984e+05,1.5162107591682614e+05
aorta,2.0111511151114314e-02,-4.0147564624175507e+00,1.5533275381668359e+00,1.5137637765711977e+05,1.5161559287453769e+05
aorta,2.0220222022201639e-02,-4.0222951298249425e+00,1.5489029131713958e+00,1.5137026822734589e+05,1.5161010274097524e+05
aorta,2.0328932893288965e-02,-4.0298337972319542e+00,1.5444668154623147e+00,1.5136415539008792e+05,1.5160460551229658e+05
aorta,2.0437643764376290e-02,-4.0373724646391551e+00,1.5400193156911839e+00,1.5135803915785850e+05,1.5159910118479340e+05
aorta,2.0546354635463615e-02,-4.0449111320462627e+00,1.5355604848170870e+00,1.5135191954309272e+05,1.5159358975489167e+05
aorta,2.0655065506550940e-02,-4.0524497994534165e+00,1.5310903941025553e+00,1.5134579655814797e+05,1.5158807121915184e+05
aorta,2.0763776377638266e-02,-4.0599884668605473e+00,1.5266091151095105e+00,1.5133967021530346e+05,1.5158254557426908e+05
aorta,2.0872487248723814e-02,-4.0675271342676904e+00,1.5221167196951988e+00,1.5133354052675996e+05,1.5157701281707353e+05
aorta,2.0981198119811140e-02,-4.0750658016746417e+00,1.5176132800081146e+00,1.5132740750463947e+05,1.5157147294453045e+05
aorta,2.1089908990898465e-02,-4.0826044690818737e+00,1.5130988684839120e+00,1.5132127116098491e+05,1.5156592595374052e+05
aorta,2.1198619861985790e-02,-4.0901431364889644e+00,1.5085735578413089e+00,1.5131513150775980e+05,1.5156037184193995e+05
aorta,2.1307330733073115e-02,-4.0976818038961271e+00,1.5040374210779801e+00,1.5130898855684791e+05,1.5155481060650069e+05
aorta,2.1416041604160441e-02,-4.1051835565775754e+00,1.4994905316858120e+00,1.5130284242125714e+05,1.5154924224493108e+05
aorta,2.1524752475247766e-02,-4.1126799506608185e+00,1.4949329638095994e+00,1.5129669306502823e+05,1.5154366675487690e+05
aorta,2.1633463346335091e-02,-4.1201790240431624e+00,1.4903647920754126e+00,1.5129054048534989e+05,1.5153808413412215e+05
aorta,2.1742174217420640e-02,-4.1276767577759577e+00,1.4857860914040133e+00,1.5128438470187574e+05,1.5153249438058943e+05
aorta,2.1850885088507965e-02,-4.1351751613333434e+00,1.4811969369704177e+00,1.5127822572186071e+05,1.5152689749234010e+05
aorta,2.1959595959595291e-02,-4.1426732299786169e+00,1.4765974042037724e+00,1.5127206355884767e+05,1.5152129346757443e+05
aorta,2.2068306830682616e-02,-4.1501714660799474e+00,1.4719875687829389e+00,1.5126589822306763e+05,1.5151568230463163e+05
aorta,2.2177017701769941e-02,-4.1576696184532489e+00,1.4673675066321759e+00,1.5125972972629286e+05,1.5151006400199005e+05
aorta,2.2285728572857266e-02,-4.1651678126905640e+00,1.4627372939169399e+00,1.5125355807939800e+05,1.5150443855826711e+05
aorta,2.2394439443944592e-02,-4.1726659859958737e+00,1.4580970070396273e+00,1.5124738329358218e+05,1.5149880597221956e+05
aorta,2.2503150315031917e-02,-4.1801641697671856e+00,1.4534467226353254e+00,1.5124120537975660e+05,1.5149316624274338e+05
aorta,2.2611861186119242e-02,-4.1876623483054960e+00,1.4487865175675534e+00,1.5123502434885068e+05,1.5148751936887388e+05
aorta,2.2720572057204791e-02,-4.1951605294603080e+00,1.4441164689239996e+00,1.5122884021165848e+05,1.5148186534978580e+05
aorta,2.2829282928292116e-02,-4.2026587093066858e+00,1.4394366540122516e+00,1.5122265297891523e+05,1.5147620418479329e+05
aorta,2.2937993799379441e-02,-4.2101568898074628e+00,1.4347471503555218e+00,1.5121646266125861e+05,1.5147053587334990e+05
aorta,2.3046704670466767e-02,-4.2176550699810411e+00,1.4300480356883694e+00,1.5121026926924786e+05,1.5146486041504864e+05
aorta,2.3155415541554092e-02,-4.2251532503182192e+00,1.4253393879524172e+00,1.5120407281335376e+05,1.5145917780962191e+05
aorta,2.3264126412641417e-02,-4.2326514305735961e+00,1.4206212852920639e+00,1.5119787330396340e+05,1.5145348805694157e+05
aorta,2.3372837283728742e-02,-4.2401496108698753e+00,1.4158938060501942e+00,1.5119167075137742e+05,1.5144779115701886e+05
aorta,2.3481548154816068e-02,-4.2476477911457025e+00,1.4111570287638810e+00,1.5118546516581107e+05,1.5144208711000433e+05
aorta,2.3590259025901616e-02,-4.2551459714317543e+00,1.4064110321600918e+00,1.5117925655739335e+05,1.5143637591618791e+05
aorta,2.3698969896988942e-02,-4.2626441517125127e+00,1.4016558951513842e+00,1.5117304493616716e+05,1.5143065757599872e+05
aorta,2.3807680768076267e-02,-4.2701423319960998e+00,1.3968916968316036e+00,1.5116683031208892e+05,1.5142493209000508e+05
aorta,2.3916391639163592e-02,-4.2776405122782721e+00,1.3921185164715766e+00,1.5116061269502839e+05,1.5141919945891440e+05
aorta,2.4025102510250917e-02,-4.2851386925611532e+00,1.3873364335148048e+00,1.5115439209476858e+05,1.5141345968357308e+05
aorta,2.4133813381338243e-02,-4.2926368728436799e+00,1.3825455275731526e+00,1.5114816852100546e+05,1.5140771276496648e+05
aorta,2.4242524252425568e-02,-4.3001350531263824e+00,1.3777458784225378e+00,1.5114194198334782e+05,1.5140195870421876e+05
aorta,2.4351235123512893e-02,-4.3076332334089988e+00,1.3729375659986174e+00,1.5113571249131710e+05,1.5139619750259272e+05
aorta,2.4459945994598442e-02,-4.3151314136916579e+00,1.3681206703924744e+00,1.5112948005434716e+05,1.5139042916148971e+05
aorta,2.4568656865685767e-02,-4.3226295939741100e+00,1.3632952718463047e+00,1.5112324468178421e+05,1.5138465368244954e+05
aorta,2.4677367736773093e-02,-4.3301277742568516e+00,1.3584614507491009e+00,1.5111700638288658e+05,1.5137887106715023e+05
aorta,2.4786078607860418e-02,-4.3376259545394475e+00,1.3536192876323390e+00,1.5111076516682457e+05,1.5137308131740789e+05
aorta,2.4894789478947743e-02,-4.3451241348221163e+00,1.3487688631656642e+00,1.5110452104268028e+05,1.5136728443517661e+05
aorta,2.5003500350035068e-02,-4.3526223151047487e+00,1.3439102581525748e+00,1.5109827401944750e+05,1.5136148042254816e+05
aorta,2.5112211221122394e-02,-4.3601204953873998e+00,1.3390435535261105e+00,1.5109202410603160e+05,1.5135566928175191e+05
aorta,2.5220922092209719e-02,-4.3676186756700401e+00,1.3341688303445411e+00,1.5108577131124926e+05,1.5134985101515456e+05
aorta,2.5329632963295268e-02,-4.3751168559526876e+00,1.3292861697870546e+00,1.5107951564382846e+05,1.5134402562525996e+05
aorta,2.5438343834382593e-02,-4.3826150362351468e+00,1.3243956531494467e+00,1.5107325711240826e+05,1.5133819311470891e+05
aorta,2.5547054705469918e-02,-4.3901132165178831e+00,1.3194973618398143e+00,1.5106699572553879e+05,1.5133235348627882e+05
aorta,2.5655765576557243e-02,-4.3974401391291771e+00,1.3145913783919521e+00,1.5106073196732916e+05,1.5132650674288569e+05
aorta,2.5764476447644569e-02,-4.4045915648998095e+00,1.3096777881116164e+00,1.5105446603819699e+05,1.5132065288758959e+05
aorta,2.5873187318731894e-02,-4.4118307390907727e+00,1.3047566783821143e+00,1.5104819740862920e+05,1.5131479192360022e+05
aorta,2.5981898189819219e-02,-4.4190260390715714e+00,1.2998281370738889e+00,1.5104192636780586e+05,1.5130892385427884e+05
aorta,2.6090609060906544e-02,-4.4262432761574537e+00,1.2948922521046196e+00,1.5103565278081680e+05,1.5130304868313810e+05
aorta,2.6199319931992093e-02,-4.4334495446907916e+00,1.2899491114780277e+00,1.5102937672767724e+05,1.5129716641384186e+05
aorta,2.6308030803079419e-02,-4.4406612975002258e+00,1.2849988032791539e+00,1.5102309818013798e+05,1.5129127705020475e+05
aorta,2.6416741674166744e-02,-4.4478703081717885e+00,1.2800414156679061e+00,1.5101681716409515e+05,1.5128538059619194e+05
aorta,2.6525452545254069e-02,-4.4550806899122870e+00,1.2750770368750455e+00,1.5101053367818287e+05,1.5127947705591875e+05
aorta,2.6634163416341394e-02,-4.4622903861183172e+00,1.2701057551972761e+00,1.5100424773453691e+05,1.5127356643365024e+05
aorta,2.6742874287428720e-02,-4.4695004250915824e+00,1.2651276589926017e+00,1.5099795933839100e+05,1.5126764873380095e+05
aorta,2.6851585158516045e-02,-4.4767102926812310e+00,1.2601428366756187e+00,1.5099166849828773e+05,1.5126172396093447e+05
aorta,2.6960296029603370e-02,-4.4839202459626870e+00,1.2551513767128362e+00,1.5098537522096882e+05,1.5125579211976298e+05
aorta,2.7069006900690695e-02,-4.4911301563982384e+00,1.2501533676179959e+00,1.5097907951393188e+05,1.5124985321514693e+05
aorta,2.7177717771776244e-02,-4.4983400882567421e+00,1.2451488979473972e+00,1.5097278138415096e+05,1.5124390725209459e+05
aorta,2.7286428642863569e-02,-4.5055500094035930e+00,1.2401380562952355e+00,1.5096648083871676e+05,1.5123795423576160e+05
aorta,2.7395139513950895e-02,-4.5127599359064483e+00,1.2351209312889426e+00,1.5096017788451616e+05,1.5123199417145053e+05
aorta,2.7503850385038220e-02,-4.5199698597313018e+00,1.2300976115845388e+00,1.5095387252839256e+05,1.5122602706461042e+05
aorta,2.7612561256125545e-02,-4.5271797848951545e+00,1.2250681858619923e+00,1.5094756477706559e+05,1.5122005292083634e+05
aorta,2.7721272127212870e-02,-4.5343897093895080e+00,1.2200327428205848e+00,1.5094125463717125e+05,1.5121407174586886e+05
aorta,2.7829982998300196e-02,-4.5415996342186107e+00,1.2149913711742888e+00,1.5093494211524175e+05,1.5120808354559363e+05
aorta,2.7938693869387521e-02,-4.5488095588803397e+00,1.2099441596471527e+00,1.5092862721771566e+05,1.5120208832604086e+05
aorta,2.8047404740473070e-02,-4.5560194836257555e+00,1.2048911969686957e+00,1.5092230995093277e+05,1.5119608609338474e+05
aorta,2.8156115611560395e-02,-4.5632294083291498e+00,1.1998325718693115e+00,1.5091599032113663e+05,1.5119007685394297e+05
